pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2013-11-01 08:06:00,2013-11-01 08:14:00,-73.99791,40.756145,-73.98634,40.75241
2013-11-05 22:35:35,2013-11-05 22:44:17,-73.98863,40.737217,-73.96998,40.761696
2013-11-04 10:16:31,2013-11-04 10:19:13,-73.993065,40.757595,-73.998825,40.75356
2013-11-06 12:28:00,2013-11-06 12:59:00,-73.97964,40.761,-73.982155,40.76559
2013-11-01 10:44:44,2013-11-01 10:52:16,-74.00665,40.739105,-73.99212,40.7401
2013-11-02 21:00:00,2013-11-02 21:08:00,-73.99075,40.73485,-73.98406,40.731133
2013-11-06 12:17:09,2013-11-06 12:29:05,-73.978806,40.73709,-73.981705,40.732616
2013-11-07 10:24:16,2013-11-07 10:31:29,-73.99139,40.750008,-74.00943,40.728687
2013-11-01 20:47:37,2013-11-01 20:49:19,-74.0015,40.74113,-73.99776,40.74494
2013-11-01 22:11:00,2013-11-01 22:16:00,-73.99676,40.74249,-73.9985,40.734783
2013-11-02 16:21:00,2013-11-02 16:36:00,-74.00626,40.73327,-73.99625,40.764954
2013-11-06 12:58:04,2013-11-06 13:16:53,-73.991615,40.76138,-73.9894,40.7399
2013-11-02 23:34:00,2013-11-02 23:44:00,-74.00819,40.737236,-73.99248,40.734493
2013-11-02 09:34:16,2013-11-02 09:51:17,-73.98862,40.74805,-74.00041,40.75761
2013-11-05 20:27:52,2013-11-05 20:52:28,-73.98015,40.76552,-74.01474,40.71804
2013-11-06 23:04:27,2013-11-06 23:10:37,-73.98437,40.753757,-73.97152,40.752888
2013-11-06 23:10:59,2013-11-06 23:15:58,-74.00946,40.712315,-74.003006,40.734127
2013-11-01 14:49:00,2013-11-01 14:54:00,-73.98263,40.735527,-73.99086,40.74224
2013-11-01 12:10:00,2013-11-01 12:25:00,-73.98469,40.73775,-73.99066,40.74868
2013-11-05 18:08:42,2013-11-05 18:17:11,-74.00273,40.710293,-73.99547,40.717068
2013-11-07 10:21:00,2013-11-07 10:31:00,-74.0084,40.71689,-73.99643,40.729744
2013-11-07 06:24:33,2013-11-07 06:31:08,-74.002335,40.72956,-73.98906,40.7496
2013-11-03 03:01:11,2013-11-03 03:13:21,-73.988434,40.732002,-74.011765,40.701733
2013-11-01 20:53:08,2013-11-01 21:01:36,-74.010124,40.703625,-73.98193,40.727787
2013-11-06 13:00:42,2013-11-06 13:19:13,-73.99375,40.731255,-74.00563,40.74032
2013-11-01 22:32:00,2013-11-01 22:39:00,-73.98677,40.739708,-73.97698,40.75171
2013-11-03 23:44:33,2013-11-03 23:48:57,-73.98384,40.760864,-73.99373,40.74716
2013-11-04 10:21:00,2013-11-04 10:28:00,-73.98954,40.753216,-73.98061,40.75699
2013-11-04 12:31:00,2013-11-04 12:42:00,-73.98931,40.736,-73.99431,40.752514
2013-11-05 15:39:09,2013-11-05 16:02:54,-74.004684,40.74199,-73.978226,40.752895
2013-11-04 20:52:34,2013-11-04 20:59:07,-73.98463,40.75427,-74.00369,40.753345
2013-11-02 15:06:00,2013-11-02 15:10:00,-73.99481,40.74518,-74.002174,40.736343
2013-11-06 01:04:07,2013-11-06 01:13:36,-73.97819,40.75336,-74.004326,40.721138
2013-11-07 08:54:33,2013-11-07 09:14:36,-74.01207,40.713455,-73.974205,40.749588
2013-11-04 06:38:00,2013-11-04 06:40:00,-73.997116,40.741844,-74.00374,40.73814
2013-11-01 16:07:35,2013-11-01 16:28:13,-73.99075,40.731155,-73.984344,40.750618
2013-11-02 15:20:00,2013-11-02 15:38:00,-74.01428,40.703827,-73.98217,40.756935
2013-11-01 15:24:28,2013-11-01 15:38:29,-73.97528,40.74157,-73.97627,40.76533
2013-11-06 09:19:31,2013-11-06 09:22:32,-74.00152,40.746426,-74.00434,40.738728
2013-11-06 19:54:16,2013-11-06 20:07:26,-74.00654,40.742416,-73.99417,40.71076
2013-11-03 02:46:18,2013-11-03 02:55:05,-74.00503,40.740784,-73.98759,40.728794
2013-11-01 22:20:00,2013-11-01 22:29:00,-73.97442,40.754753,-73.99944,40.74243
2013-11-07 15:54:52,2013-11-07 16:18:06,-74.01099,40.71615,-73.99503,40.749302
2013-11-05 19:44:10,2013-11-05 19:53:43,-74.00552,40.726006,-73.989334,40.743725
2013-11-03 22:12:00,2013-11-03 22:20:00,-74.00436,40.74784,-73.97835,40.739246
2013-11-02 01:52:00,2013-11-02 01:59:00,-73.98778,40.743263,-73.97517,40.755802
2013-11-04 12:47:36,2013-11-04 12:55:05,-73.99892,40.759968,-73.98648,40.742958
2013-11-05 14:26:00,2013-11-05 14:34:00,-73.97419,40.747997,-73.99505,40.7344
2013-11-03 08:33:43,2013-11-03 08:41:02,-73.99587,40.764458,-73.99235,40.74106
2013-11-04 14:21:00,2013-11-04 14:26:00,-74.00598,40.745323,-74.00827,40.745472
2013-11-07 14:07:40,2013-11-07 14:31:43,-74.006195,40.734295,-73.995285,40.7648
2013-11-06 07:02:32,2013-11-06 07:10:51,-73.97203,40.746624,-73.97906,40.762157
2013-11-05 20:14:00,2013-11-05 20:34:00,-74.00095,40.72208,-73.978645,40.75055
2013-11-02 04:34:00,2013-11-02 04:46:00,-73.992744,40.723557,-73.98813,40.75963
2013-11-01 12:22:21,2013-11-01 12:33:11,-73.98149,40.74152,-73.98432,40.74872
2013-11-07 09:00:00,2013-11-07 09:24:00,-73.99355,40.736874,-73.98184,40.761116
2013-11-03 10:33:00,2013-11-03 10:38:00,-73.97536,40.75271,-73.987465,40.745556
2013-11-01 18:57:49,2013-11-01 19:07:44,-73.982994,40.738834,-73.998764,40.745388
2013-11-07 10:18:00,2013-11-07 10:25:00,-73.9852,40.764908,-73.97471,40.76135
2013-11-02 17:34:00,2013-11-02 17:44:00,-74.002884,40.731068,-74.001274,40.727516
2013-11-07 14:13:00,2013-11-07 14:46:00,-74.01044,40.71982,-73.9725,40.741478
2013-11-06 15:54:00,2013-11-06 16:04:00,-73.98913,40.748913,-73.99118,40.73271
2013-11-04 09:45:38,2013-11-04 10:03:21,-73.97888,40.762238,-73.98356,40.735947
2013-11-04 01:22:45,2013-11-04 01:26:40,-73.98892,40.718925,-73.99607,40.711533
2013-11-02 18:42:00,2013-11-02 18:46:00,-73.98589,40.740376,-73.99819,40.733837
2013-11-05 05:40:00,2013-11-05 05:43:00,-73.99045,40.756207,-73.97957,40.759666
2013-11-07 08:45:45,2013-11-07 08:51:06,-73.98602,40.746265,-73.993416,40.733173
2013-11-06 18:21:00,2013-11-06 18:32:00,-73.984535,40.759277,-73.99434,40.745895
2013-11-01 12:38:54,2013-11-01 12:52:12,-74.00041,40.73025,-73.9841,40.729256
2013-11-04 15:19:30,2013-11-04 15:38:55,-74.00117,40.736595,-73.987305,40.716087
2013-11-04 09:40:03,2013-11-04 09:52:40,-74.00275,40.76054,-74.005264,40.727436
2013-11-06 21:58:00,2013-11-06 22:14:00,-74.00427,40.742226,-73.98608,40.72271
2013-11-01 00:22:00,2013-11-01 00:37:00,-73.99292,40.737003,-73.982315,40.731403
2013-11-06 18:45:18,2013-11-06 18:51:46,-73.98727,40.752808,-73.975685,40.746452
2013-11-01 22:31:10,2013-11-01 22:44:34,-74.01041,40.704735,-73.98162,40.74116
2013-11-05 10:52:00,2013-11-05 10:59:00,-73.99047,40.73474,-74.00668,40.739433
2013-11-04 12:29:00,2013-11-04 12:36:00,-73.97504,40.755188,-73.98497,40.74187
2013-11-07 19:49:05,2013-11-07 19:57:54,-74.00022,40.732666,-73.99733,40.71932
2013-11-03 08:19:00,2013-11-03 08:28:00,-73.99419,40.7562,-73.98437,40.729595
2013-11-01 02:30:00,2013-11-01 02:44:00,-73.9907,40.7245,-73.989395,40.757744
2013-11-05 15:13:37,2013-11-05 15:40:16,-73.99372,40.741783,-73.990875,40.75169
2013-11-07 11:54:00,2013-11-07 12:05:00,-74.007065,40.741753,-73.99678,40.75522
2013-11-05 18:00:44,2013-11-05 18:33:37,-74.00265,40.719852,-73.97981,40.763626
2013-11-01 20:35:00,2013-11-01 20:51:00,-73.98529,40.736176,-74.00788,40.717304
2013-11-01 07:28:00,2013-11-01 07:44:00,-73.99387,40.75666,-73.98443,40.720383
2013-11-06 08:22:20,2013-11-06 08:27:48,-73.976715,40.764374,-73.975655,40.754845
2013-11-01 22:21:00,2013-11-01 22:28:00,-73.99702,40.737103,-73.98744,40.733006
2013-11-04 12:19:23,2013-11-04 12:31:31,-73.998146,40.75618,-73.99111,40.7393
2013-11-01 19:31:00,2013-11-01 19:37:00,-73.99958,40.718517,-74.01021,40.71382
2013-11-01 10:26:29,2013-11-01 10:39:35,-73.99945,40.72506,-73.98331,40.744747
2013-11-07 15:39:00,2013-11-07 15:47:00,-73.97415,40.74708,-73.98398,40.74332
2013-11-01 13:25:59,2013-11-01 13:36:50,-73.97428,40.76377,-73.98397,40.74864
2013-11-07 16:20:00,2013-11-07 16:46:00,-73.983795,40.759823,-74.01422,40.70956
2013-11-07 13:47:00,2013-11-07 13:50:00,-73.99316,40.757412,-74.00199,40.75148
2013-11-06 10:25:17,2013-11-06 10:36:42,-73.972534,40.756413,-74.012024,40.70162
2013-11-02 19:14:00,2013-11-02 19:25:00,-73.97631,40.760017,-73.9758,40.7287
2013-11-03 01:12:00,2013-11-03 01:16:00,-73.98566,40.74697,-73.980064,40.74168
2013-11-03 14:50:00,2013-11-03 15:01:00,-73.99352,40.72735,-73.97781,40.75784
2013-11-06 21:57:05,2013-11-06 22:07:29,-73.99817,40.7178,-73.97693,40.72557
2013-11-03 00:32:00,2013-11-03 00:46:00,-74.00379,40.717567,-73.972786,40.763676
2013-11-04 17:58:12,2013-11-04 18:14:01,-73.99233,40.753174,-74.01107,40.718964
2013-11-03 16:30:32,2013-11-03 16:42:27,-74.00666,40.74425,-73.98562,40.72762
2013-11-07 11:26:23,2013-11-07 11:51:42,-73.969894,40.763046,-74.01048,40.71888
2013-11-02 14:19:00,2013-11-02 14:43:00,-73.9877,40.764946,-73.992775,40.730206
2013-11-07 16:03:32,2013-11-07 16:29:49,-74.00708,40.743454,-73.97889,40.736275
2013-11-03 20:50:00,2013-11-03 21:01:00,-73.98829,40.76451,-74.00477,40.746956
2013-11-01 02:11:14,2013-11-01 02:24:15,-74.00262,40.749863,-73.982285,40.73185
2013-11-04 08:23:00,2013-11-04 08:32:00,-73.994995,40.73382,-74.01164,40.72049
2013-11-04 10:14:18,2013-11-04 10:35:16,-73.98515,40.727673,-73.98881,40.747887
2013-11-02 11:31:21,2013-11-02 11:39:26,-73.976204,40.750298,-73.98262,40.74245
2013-11-04 15:56:14,2013-11-04 16:06:06,-74.00702,40.70613,-73.99321,40.71384
2013-11-03 23:59:00,2013-11-04 00:06:00,-73.98686,40.721046,-74.00425,40.730427
2013-11-04 07:02:26,2013-11-04 07:14:19,-73.98763,40.750736,-73.98378,40.740814
2013-11-03 00:36:25,2013-11-03 00:39:16,-73.98176,40.743702,-73.98661,40.737804
2013-11-05 12:15:00,2013-11-05 12:38:00,-73.986626,40.74269,-73.981575,40.76312
2013-11-07 23:10:00,2013-11-07 23:16:00,-73.9816,40.746906,-74.00334,40.74029
2013-11-01 12:56:00,2013-11-01 13:15:00,-73.97146,40.76395,-74.00377,40.75324
2013-11-06 04:03:04,2013-11-06 04:10:28,-73.98887,40.727127,-73.99134,40.743233
2013-11-01 23:10:32,2013-11-01 23:24:48,-73.987366,40.720406,-74.00453,40.740547
2013-11-05 20:35:00,2013-11-05 20:40:00,-73.98045,40.760662,-73.97727,40.753666
2013-11-07 13:56:00,2013-11-07 14:08:00,-73.98204,40.752354,-73.97199,40.75221
2013-11-04 09:45:59,2013-11-04 09:55:59,-73.982796,40.738934,-73.99673,40.731976
2013-11-06 09:41:00,2013-11-06 10:05:00,-74.00607,40.75127,-73.989044,40.75735
2013-11-03 00:12:00,2013-11-03 00:21:00,-73.98819,40.74768,-74.00142,40.736107
2013-11-03 23:49:17,2013-11-04 00:01:08,-74.0134,40.715076,-73.98238,40.728043
2013-11-04 06:48:34,2013-11-04 06:52:03,-73.9917,40.749706,-73.98144,40.752056
2013-11-07 01:03:00,2013-11-07 01:13:00,-73.98655,40.741302,-74.01016,40.719902
2013-11-05 18:55:40,2013-11-05 19:10:50,-73.989174,40.76359,-74.000694,40.731625
2013-11-02 01:42:00,2013-11-02 01:53:00,-73.97283,40.75258,-73.99358,40.721684
2013-11-04 07:52:12,2013-11-04 07:59:53,-73.97927,40.746838,-73.99674,40.722946
2013-11-01 22:08:55,2013-11-01 22:14:54,-73.988075,40.743263,-73.978485,40.74925
2013-11-05 08:32:00,2013-11-05 08:50:00,-73.97559,40.751728,-74.00664,40.705753
2013-11-07 10:40:00,2013-11-07 10:46:00,-73.98924,40.741615,-74.00345,40.74915
2013-11-05 15:58:53,2013-11-05 16:21:26,-73.989876,40.739113,-73.97895,40.759132
2013-11-03 16:15:53,2013-11-03 16:19:00,-73.98976,40.72959,-73.99826,40.72956
2013-11-01 09:18:30,2013-11-01 09:29:47,-73.98377,40.74154,-73.969696,40.75343
2013-11-02 22:08:00,2013-11-02 22:16:00,-73.97963,40.73977,-73.99255,40.724617
2013-11-01 01:01:19,2013-11-01 01:07:20,-73.99595,40.732872,-74.00369,40.722492
2013-11-05 18:48:00,2013-11-05 19:01:00,-73.99099,40.72771,-73.985344,40.7464
2013-11-06 19:31:00,2013-11-06 19:38:00,-74.009094,40.71476,-74.01675,40.70898
2013-11-03 01:51:00,2013-11-03 01:58:00,-73.98436,40.747158,-74.00681,40.730732
2013-11-06 11:32:00,2013-11-06 12:04:00,-73.973694,40.760735,-73.99945,40.713814
2013-11-01 18:41:00,2013-11-01 18:52:00,-73.99188,40.73172,-73.99346,40.721252
2013-11-06 16:50:00,2013-11-06 17:14:00,-73.99059,40.70032,-73.9832,40.75615
2013-11-03 14:09:20,2013-11-03 14:14:15,-73.982925,40.750904,-73.98109,40.745003
2013-11-05 01:48:09,2013-11-05 01:54:29,-73.99036,40.714146,-73.98032,40.72483
2013-11-01 01:54:54,2013-11-01 01:59:48,-73.979065,40.74031,-73.987595,40.728848
2013-11-05 08:04:14,2013-11-05 08:12:51,-73.984535,40.74589,-73.971016,40.763496
2013-11-02 22:04:00,2013-11-02 22:06:00,-73.9845,40.73709,-73.98499,40.73958
2013-11-02 22:21:00,2013-11-02 22:31:00,-73.97112,40.755054,-73.98648,40.75203
2013-11-01 05:56:37,2013-11-01 06:02:03,-73.98251,40.738525,-73.990814,40.718815
2013-11-02 15:10:47,2013-11-02 15:17:22,-73.98665,40.755356,-73.97666,40.765793
2013-11-07 10:12:00,2013-11-07 10:24:00,-73.98807,40.738007,-74.00582,40.74541
2013-11-01 08:16:00,2013-11-01 08:26:00,-73.995094,40.734093,-74.00844,40.733425
2013-11-02 12:58:00,2013-11-02 13:01:00,-73.998886,40.73228,-73.997055,40.737045
2013-11-06 10:05:00,2013-11-06 10:22:00,-73.98814,40.754726,-73.99719,40.722965
2013-11-06 11:22:00,2013-11-06 11:42:00,-73.98348,40.75027,-74.016396,40.704754
2013-11-06 14:25:35,2013-11-06 14:52:31,-73.99001,40.75676,-73.98961,40.712826
2013-11-02 15:19:03,2013-11-02 15:22:03,-74.00197,40.730312,-73.99526,40.739307
2013-11-05 19:46:41,2013-11-05 19:51:41,-73.99207,40.74918,-73.98424,40.75421
2013-11-03 01:31:50,2013-11-03 01:44:15,-73.97752,40.754086,-74.005226,40.723785
2013-11-01 00:49:29,2013-11-01 01:11:22,-73.99426,40.75621,-73.9887,40.71917
2013-11-01 16:55:00,2013-11-01 17:05:00,-73.97749,40.759506,-73.97556,40.7641
2013-11-04 18:36:01,2013-11-04 18:55:41,-73.98064,40.753933,-74.004166,40.742508
2013-11-01 18:51:00,2013-11-01 19:00:00,-73.9852,40.727634,-73.97815,40.741673
2013-11-06 00:25:00,2013-11-06 00:29:00,-73.99183,40.74337,-73.99968,40.744156
2013-11-01 00:06:26,2013-11-01 00:30:33,-73.9978,40.718147,-73.97948,40.76014
2013-11-04 22:26:37,2013-11-04 22:36:07,-74.00703,40.73571,-73.98969,40.744015
2013-11-07 23:13:00,2013-11-07 23:27:00,-74.00529,40.74032,-73.97691,40.748466
2013-11-04 17:20:03,2013-11-04 17:41:13,-74.00611,40.712135,-73.99161,40.749912
2013-11-07 22:35:00,2013-11-07 22:42:00,-73.97117,40.761574,-73.98314,40.74468
2013-11-03 09:10:18,2013-11-03 09:13:00,-73.991585,40.744595,-73.9917,40.749706
2013-11-05 05:53:11,2013-11-05 06:00:24,-74.008675,40.73873,-73.98418,40.75485
2013-11-02 12:42:00,2013-11-02 12:56:00,-73.98759,40.741474,-73.995705,40.759396
2013-11-03 04:02:00,2013-11-03 04:05:00,-73.990616,40.75577,-73.9925,40.748283
2013-11-07 14:27:00,2013-11-07 14:51:00,-74.00533,40.7285,-73.974396,40.736706
2013-11-04 20:18:00,2013-11-04 20:23:00,-74.006676,40.73168,-74.00361,40.72901
2013-11-05 22:18:00,2013-11-05 22:25:00,-73.98632,40.74748,-73.97482,40.74196
2013-11-01 14:49:21,2013-11-01 15:05:24,-74.01575,40.71053,-74.00029,40.734604
2013-11-04 08:37:53,2013-11-04 08:43:26,-73.978264,40.75202,-73.983345,40.750084
2013-11-03 01:25:00,2013-11-03 01:33:00,-73.980415,40.73049,-73.994514,40.720455
2013-11-05 15:32:41,2013-11-05 15:47:21,-73.98516,40.764713,-73.97616,40.757973
2013-11-05 06:57:00,2013-11-05 07:05:00,-73.99051,40.74619,-73.98088,40.75918
2013-11-04 17:28:57,2013-11-04 17:35:12,-73.996254,40.738075,-73.98152,40.74093
2013-11-02 12:31:23,2013-11-02 12:40:41,-74.01657,40.70821,-74.00722,40.741383
2013-11-06 17:06:14,2013-11-06 17:10:46,-74.00319,40.727406,-73.99235,40.73522
2013-11-05 18:40:00,2013-11-05 18:59:00,-74.008705,40.70413,-73.990295,40.756737
2013-11-01 08:38:00,2013-11-01 09:05:00,-73.999985,40.76156,-73.97994,40.73748
2013-11-07 00:31:00,2013-11-07 00:36:00,-73.99634,40.74934,-74.00551,40.73586
2013-11-06 14:08:00,2013-11-06 14:30:00,-74.00095,40.741997,-73.980286,40.751358
2013-11-02 00:36:00,2013-11-02 00:39:00,-73.99115,40.72761,-73.98286,40.726868
2013-11-03 04:44:00,2013-11-03 04:54:00,-73.984505,40.74519,-74.002785,40.73431
2013-11-07 13:54:23,2013-11-07 14:01:47,-74.01637,40.704987,-74.00997,40.734417
2013-11-01 00:35:53,2013-11-01 00:38:13,-74.00247,40.750126,-73.994026,40.76149
2013-11-06 17:05:49,2013-11-06 17:19:52,-73.99351,40.741497,-73.9832,40.7418
2013-11-01 23:39:16,2013-11-01 23:46:06,-73.98909,40.72142,-73.972244,40.747387
2013-11-02 00:56:15,2013-11-02 01:15:05,-73.984726,40.727314,-73.99578,40.759083
2013-11-01 22:46:01,2013-11-01 22:52:27,-73.98934,40.74401,-73.980225,40.750946
2013-11-06 17:48:51,2013-11-06 17:58:49,-73.9935,40.762024,-74.001785,40.748398
2013-11-04 14:17:52,2013-11-04 14:25:26,-73.97303,40.76467,-73.98044,40.750378
2013-11-03 00:05:37,2013-11-03 00:13:37,-73.97805,40.73358,-73.986176,40.746662
2013-11-07 18:43:00,2013-11-07 18:58:00,-73.98053,40.75387,-73.98271,40.723072
2013-11-06 15:13:00,2013-11-06 15:18:00,-73.98032,40.74271,-73.973755,40.751934
2013-11-04 09:44:46,2013-11-04 09:59:36,-74.00389,40.708057,-73.99849,40.719975
2013-11-02 00:18:51,2013-11-02 00:34:19,-73.97786,40.742107,-73.99206,40.71776
2013-11-04 09:20:00,2013-11-04 09:31:53,-73.978905,40.747433,-73.986496,40.753563
2013-11-02 00:53:00,2013-11-02 00:59:00,-73.990875,40.723763,-73.979225,40.737186
2013-11-07 22:42:00,2013-11-07 22:44:00,-74.006,40.73554,-74.0011,40.743214
2013-11-05 11:07:00,2013-11-05 11:10:00,-73.99782,40.725937,-74.003,40.723373
2013-11-02 11:38:00,2013-11-02 11:46:00,-73.99085,40.741318,-73.98516,40.747578
2013-11-04 15:19:00,2013-11-04 15:23:00,-73.988945,40.75699,-73.995605,40.763866
2013-11-03 16:16:06,2013-11-03 16:27:12,-74.0146,40.70984,-73.97553,40.75158
2013-11-07 06:57:52,2013-11-07 07:13:05,-74.00914,40.717896,-73.981865,40.76028
2013-11-02 18:52:02,2013-11-02 19:07:28,-73.99286,40.725098,-73.9844,40.754463
2013-11-07 21:40:00,2013-11-07 21:44:00,-73.99012,40.746693,-73.97844,40.75355
2013-11-01 23:05:00,2013-11-01 23:12:00,-73.99687,40.742577,-74.00873,40.716206
2013-11-05 19:43:00,2013-11-05 19:49:00,-73.98574,40.74368,-73.99737,40.746475
2013-11-03 17:56:00,2013-11-03 18:02:00,-73.99562,40.73858,-74.0056,40.72587
2013-11-01 21:31:29,2013-11-01 21:43:22,-74.014595,40.70961,-73.98778,40.741035
2013-11-01 22:02:35,2013-11-01 22:08:10,-73.98772,40.76024,-73.97517,40.75349
2013-11-07 17:27:02,2013-11-07 17:46:46,-73.9871,40.75579,-74.01125,40.708282
2013-11-02 09:32:52,2013-11-02 09:49:15,-73.9943,40.751072,-73.998024,40.740974
2013-11-06 10:59:29,2013-11-06 11:10:19,-73.985,40.72416,-73.99759,40.724464
2013-11-04 10:13:04,2013-11-04 10:33:09,-74.00273,40.747963,-73.98452,40.75269
2013-11-03 09:34:00,2013-11-03 09:46:00,-74.009735,40.70579,-73.99593,40.721703
2013-11-01 23:39:30,2013-11-01 23:56:36,-74.00465,40.721573,-73.978676,40.747807
2013-11-02 11:15:00,2013-11-02 11:21:00,-73.98036,40.745804,-73.99288,40.73035
2013-11-07 22:33:06,2013-11-07 22:39:02,-73.99491,40.745415,-73.997574,40.753967
2013-11-02 00:20:53,2013-11-02 00:35:52,-74.01065,40.709534,-73.994606,40.750534
2013-11-06 18:12:00,2013-11-06 18:22:00,-73.975395,40.749447,-73.976875,40.734962
2013-11-02 17:05:00,2013-11-02 17:17:00,-73.99157,40.73093,-73.973564,40.755894
2013-11-06 15:50:48,2013-11-06 16:05:40,-73.99459,40.740185,-73.97329,40.74385
2013-11-04 05:03:29,2013-11-04 05:10:19,-73.99804,40.745796,-73.977776,40.75211
2013-11-02 12:57:00,2013-11-02 13:15:00,-73.9923,40.750687,-74.0128,40.70418
2013-11-06 21:27:00,2013-11-06 21:40:00,-74.00885,40.711166,-73.98916,40.755898
2013-11-06 18:16:44,2013-11-06 18:29:37,-73.979935,40.74592,-73.97103,40.764877
2013-11-02 06:10:03,2013-11-02 06:17:50,-74.009125,40.71059,-73.98995,40.74985
2013-11-07 00:12:47,2013-11-07 00:18:24,-73.98327,40.75049,-73.9901,40.761604
2013-11-04 12:04:03,2013-11-04 12:10:27,-73.982376,40.75719,-73.97597,40.760708
2013-11-06 20:05:00,2013-11-06 20:17:00,-73.96975,40.75725,-73.98622,40.743378
2013-11-05 09:18:59,2013-11-05 09:21:44,-73.99786,40.76123,-74.0055,40.750862
2013-11-04 00:21:00,2013-11-04 00:42:00,-74.00794,40.741158,-73.9723,40.75609
2013-11-05 11:50:00,2013-11-05 11:59:00,-73.98876,40.736782,-73.976906,40.75232
2013-11-05 09:54:00,2013-11-05 10:07:00,-73.991875,40.754936,-74.00224,40.740093
2013-11-02 20:38:00,2013-11-02 20:40:00,-73.99354,40.757248,-73.99804,40.756657
2013-11-05 08:54:42,2013-11-05 09:01:13,-73.97466,40.755962,-73.972275,40.76236
2013-11-06 17:02:00,2013-11-06 17:29:00,-73.99455,40.719585,-74.013245,40.70418
2013-11-02 19:57:00,2013-11-02 20:08:00,-73.98642,40.734215,-74.00405,40.72393
2013-11-05 10:23:00,2013-11-05 10:31:00,-73.975365,40.752254,-73.991066,40.72833
2013-11-05 08:54:39,2013-11-05 09:05:51,-73.97562,40.75204,-73.98967,40.74683
2013-11-03 13:09:00,2013-11-03 13:20:00,-73.99149,40.765293,-74.00336,40.727726
